Timestamp,Equipment,Target,Current_Value,Valve_Pos
2026-05-04 20:43:13.914,Gas Turbine (RPM),4600.0,4650.0,0
2026-05-04 20:43:15.042,Gas Turbine (RPM),4600.0,4600.0,0
2026-05-04 20:43:16.169,Gas Turbine (RPM),4600.0,4550.0,0
2026-05-04 20:43:17.299,Gas Turbine (RPM),4600.0,4500.0,0
2026-05-04 20:43:18.458,Gas Turbine (RPM),4600.0,4450.0,0
2026-05-04 20:43:19.591,Gas Turbine (RPM),4600.0,4400.0,0
2026-05-04 20:43:20.737,Gas Turbine (RPM),4600.0,4350.0,0
2026-05-04 20:43:21.874,Gas Turbine (RPM),4600.0,4300.0,0
2026-05-04 20:43:23.013,Gas Turbine (RPM),4600.0,4250.0,0
2026-05-04 20:43:24.156,Gas Turbine (RPM),4600.0,4200.0,0
2026-05-04 20:43:25.319,Gas Turbine (RPM),4600.0,4150.0,0
2026-05-04 20:43:26.456,Gas Turbine (RPM),4600.0,4100.0,0
2026-05-04 20:43:27.581,Gas Turbine (RPM),4600.0,4850.0,100
2026-05-04 20:43:28.717,Gas Turbine (RPM),4600.0,5600.0,100
2026-05-04 20:43:29.848,Gas Turbine (RPM),4600.0,5550.0,0
2026-05-04 20:43:30.984,Gas Turbine (RPM),4600.0,5500.0,0
2026-05-04 20:43:32.117,Gas Turbine (RPM),4600.0,5450.0,0
2026-05-04 20:43:33.255,Gas Turbine (RPM),4600.0,5400.0,0
2026-05-04 20:43:34.395,Gas Turbine (RPM),4600.0,5350.0,0
2026-05-04 20:43:35.529,Gas Turbine (RPM),4600.0,5300.0,0
2026-05-04 20:43:36.687,Gas Turbine (RPM),4600.0,5250.0,0
2026-05-04 20:43:37.839,Gas Turbine (RPM),4600.0,5200.0,0
2026-05-04 20:43:38.978,Gas Turbine (RPM),4600.0,5150.0,0
2026-05-04 20:43:40.114,Gas Turbine (RPM),4600.0,5100.0,0
2026-05-04 20:43:41.246,Gas Turbine (RPM),4600.0,5050.0,0
2026-05-04 20:43:42.377,Gas Turbine (RPM),4600.0,5000.0,0
2026-05-04 20:43:43.535,Gas Turbine (RPM),4600.0,4950.0,0
2026-05-04 20:43:44.691,Gas Turbine (RPM),4600.0,4900.0,0
2026-05-04 20:43:45.825,Gas Turbine (RPM),4600.0,4850.0,0
2026-05-04 20:43:46.971,Gas Turbine (RPM),4600.0,4800.0,0
2026-05-04 20:43:48.104,Gas Turbine (RPM),4600.0,4750.0,0
2026-05-04 20:43:49.233,Gas Turbine (RPM),4600.0,4700.0,0
2026-05-04 20:43:50.369,Gas Turbine (RPM),4600.0,4650.0,0
2026-05-04 20:43:51.517,Gas Turbine (RPM),4600.0,4600.0,0
2026-05-04 20:43:52.662,Gas Turbine (RPM),4600.0,4550.0,0
2026-05-04 20:43:53.783,Gas Turbine (RPM),4600.0,4500.0,0
2026-05-04 20:43:54.935,Gas Turbine (RPM),4600.0,4450.0,0
2026-05-04 20:43:56.076,Gas Turbine (RPM),4600.0,4400.0,0
2026-05-04 20:43:57.202,Gas Turbine (RPM),4600.0,4350.0,0
2026-05-04 20:43:58.353,Gas Turbine (RPM),4600.0,4300.0,0
2026-05-04 20:43:59.490,Gas Turbine (RPM),4600.0,4250.0,0
2026-05-04 20:44:00.624,Gas Turbine (RPM),4600.0,4200.0,0
2026-05-04 20:44:01.767,Gas Turbine (RPM),4600.0,4150.0,0
2026-05-04 20:44:02.902,Gas Turbine (RPM),4600.0,4100.0,0
