Timestamp,Equipment,Target,Current_Value,Valve_Pos
2026-05-08 11:12:14.190,Gas Turbine (RPM),4600,4300.0,0
2026-05-08 11:12:16.119,Gas Turbine (RPM),4600,4250.0,0
2026-05-08 11:12:16.181,Gas Turbine (RPM),4600,4200.0,0
2026-05-08 11:12:18.120,Gas Turbine (RPM),4600,4150.0,0
2026-05-08 11:12:18.175,Gas Turbine (RPM),4600,4100.0,0
2026-05-08 11:12:20.128,Gas Turbine (RPM),4600,4850.0,100
2026-05-08 11:12:20.174,Gas Turbine (RPM),4600,5600.0,100
2026-05-08 11:12:22.120,Gas Turbine (RPM),4600,5550.0,0
2026-05-08 11:12:22.164,Gas Turbine (RPM),4600,5500.0,0
2026-05-08 11:12:24.128,Gas Turbine (RPM),4600,5450.0,0
2026-05-08 11:12:24.172,Gas Turbine (RPM),4600,5400.0,0
2026-05-08 11:12:26.128,Gas Turbine (RPM),4600,5350.0,0
2026-05-08 11:12:26.191,Gas Turbine (RPM),4600,5300.0,0
2026-05-08 11:12:28.123,Gas Turbine (RPM),4600,5250.0,0
2026-05-08 11:12:28.198,Gas Turbine (RPM),4600,5200.0,0
2026-05-08 11:12:30.136,Gas Turbine (RPM),4600,5150.0,0
2026-05-08 11:12:30.214,Gas Turbine (RPM),4600,5100.0,0
2026-05-08 11:12:32.116,Gas Turbine (RPM),4600,5050.0,0
2026-05-08 11:12:32.161,Gas Turbine (RPM),4600,5000.0,0
2026-05-08 11:12:34.130,Gas Turbine (RPM),4600,4950.0,0
2026-05-08 11:12:34.175,Gas Turbine (RPM),4600,4900.0,0
2026-05-08 11:12:36.121,Gas Turbine (RPM),4600,4850.0,0
2026-05-08 11:12:36.173,Gas Turbine (RPM),4600,4800.0,0
2026-05-08 11:12:38.124,Gas Turbine (RPM),4600,4750.0,0
2026-05-08 11:12:38.178,Gas Turbine (RPM),4600,4700.0,0
2026-05-08 11:12:40.130,Gas Turbine (RPM),4600,4650.0,0
2026-05-08 11:12:40.180,Gas Turbine (RPM),4600,4600.0,0
2026-05-08 11:12:42.126,Gas Turbine (RPM),4600,4550.0,0
2026-05-08 11:12:42.179,Gas Turbine (RPM),4600,4500.0,0
2026-05-08 11:12:44.122,Gas Turbine (RPM),4600,4450.0,0
2026-05-08 11:12:44.168,Gas Turbine (RPM),4600,4400.0,0
2026-05-08 11:12:46.129,Gas Turbine (RPM),4600,4350.0,0
2026-05-08 11:12:46.186,Gas Turbine (RPM),4600,4300.0,0
2026-05-08 11:12:48.124,Gas Turbine (RPM),4600,4250.0,0
2026-05-08 11:12:48.164,Gas Turbine (RPM),4600,4200.0,0
2026-05-08 11:12:50.116,Gas Turbine (RPM),4600,4150.0,0
2026-05-08 11:12:50.159,Gas Turbine (RPM),4600,4100.0,0
2026-05-08 11:12:52.125,Gas Turbine (RPM),4600,4850.0,100
2026-05-08 11:12:52.170,Gas Turbine (RPM),4600,5600.0,100
2026-05-08 11:12:54.119,Gas Turbine (RPM),4600,5550.0,0
2026-05-08 11:12:54.169,Gas Turbine (RPM),4600,5500.0,0
2026-05-08 11:13:01.118,Gas Turbine (RPM),4600,5450.0,0
2026-05-08 11:13:01.170,Gas Turbine (RPM),4600,5400.0,0
2026-05-08 11:13:03.118,Gas Turbine (RPM),4600,5350.0,0
2026-05-08 11:13:03.167,Gas Turbine (RPM),4600,5300.0,0
2026-05-08 11:13:05.126,Gas Turbine (RPM),4600,5250.0,0
2026-05-08 11:13:05.167,Gas Turbine (RPM),4600,5200.0,0
2026-05-08 11:13:07.139,Gas Turbine (RPM),4600,5150.0,0
2026-05-08 11:13:07.193,Gas Turbine (RPM),4600,5100.0,0
2026-05-08 11:13:09.128,Gas Turbine (RPM),4600,5050.0,0
2026-05-08 11:13:09.185,Gas Turbine (RPM),4600,5000.0,0
2026-05-08 11:13:11.128,Gas Turbine (RPM),4600,4950.0,0
2026-05-08 11:13:11.185,Gas Turbine (RPM),4600,4900.0,0
2026-05-08 11:13:13.127,Gas Turbine (RPM),4600,4850.0,0
2026-05-08 11:13:13.189,Gas Turbine (RPM),4600,4800.0,0
2026-05-08 11:13:15.128,Gas Turbine (RPM),4600,4750.0,0
2026-05-08 11:13:15.172,Gas Turbine (RPM),4600,4700.0,0
2026-05-08 11:13:17.120,Gas Turbine (RPM),4600,4650.0,0
2026-05-08 11:13:17.167,Gas Turbine (RPM),4600,4600.0,0
2026-05-08 11:13:19.123,Gas Turbine (RPM),4600,4550.0,0
2026-05-08 11:13:19.170,Gas Turbine (RPM),4600,4500.0,0
2026-05-08 11:13:21.119,Gas Turbine (RPM),4600,4450.0,0
2026-05-08 11:13:21.179,Gas Turbine (RPM),4600,4400.0,0
2026-05-08 11:13:23.123,Gas Turbine (RPM),4600,4350.0,0
2026-05-08 11:13:23.167,Gas Turbine (RPM),4600,4300.0,0
2026-05-08 11:13:25.133,Gas Turbine (RPM),4600,4250.0,0
2026-05-08 11:13:25.177,Gas Turbine (RPM),4600,4200.0,0
2026-05-08 11:13:27.121,Gas Turbine (RPM),4600,4150.0,0
2026-05-08 11:13:27.167,Gas Turbine (RPM),4600,4100.0,0
2026-05-08 11:13:29.129,Gas Turbine (RPM),4600,4850.0,100
2026-05-08 11:13:29.172,Gas Turbine (RPM),4600,5600.0,100
2026-05-08 11:13:31.124,Gas Turbine (RPM),4600,5550.0,0
2026-05-08 11:13:31.173,Gas Turbine (RPM),4600,5500.0,0
2026-05-08 11:13:33.121,Gas Turbine (RPM),4600,5450.0,0
2026-05-08 11:13:33.168,Gas Turbine (RPM),4600,5400.0,0
2026-05-08 11:13:35.131,Gas Turbine (RPM),4600,5350.0,0
2026-05-08 11:13:35.175,Gas Turbine (RPM),4600,5300.0,0
2026-05-08 11:13:37.128,Gas Turbine (RPM),4600,5250.0,0
2026-05-08 11:13:37.188,Gas Turbine (RPM),4600,5200.0,0
2026-05-08 11:13:39.127,Gas Turbine (RPM),4600,5150.0,0
2026-05-08 11:13:39.172,Gas Turbine (RPM),4600,5100.0,0
2026-05-08 11:13:41.130,Gas Turbine (RPM),4600,5050.0,0
2026-05-08 11:13:41.179,Gas Turbine (RPM),4600,5000.0,0
2026-05-08 11:13:43.138,Gas Turbine (RPM),4600,4950.0,0
2026-05-08 11:13:43.193,Gas Turbine (RPM),4600,4900.0,0
2026-05-08 11:13:45.122,Gas Turbine (RPM),4600,4850.0,0
2026-05-08 11:13:45.165,Gas Turbine (RPM),4600,4800.0,0
2026-05-08 11:13:47.128,Gas Turbine (RPM),4600,4750.0,0
2026-05-08 11:13:47.172,Gas Turbine (RPM),4600,4700.0,0
2026-05-08 11:13:49.124,Gas Turbine (RPM),4600,4650.0,0
2026-05-08 11:13:49.171,Gas Turbine (RPM),4600,4600.0,0
2026-05-08 11:13:51.121,Gas Turbine (RPM),4600,4550.0,0
2026-05-08 11:13:51.170,Gas Turbine (RPM),4600,4500.0,0
2026-05-08 11:13:53.129,Gas Turbine (RPM),4600,4450.0,0
2026-05-08 11:13:53.172,Gas Turbine (RPM),4600,4400.0,0
2026-05-08 11:13:55.123,Gas Turbine (RPM),4600,4350.0,0
2026-05-08 11:13:55.185,Gas Turbine (RPM),4600,4300.0,0
2026-05-08 11:13:57.123,Gas Turbine (RPM),4600,4250.0,0
2026-05-08 11:13:57.171,Gas Turbine (RPM),4600,4200.0,0
2026-05-08 11:13:59.120,Gas Turbine (RPM),4600,4150.0,0
2026-05-08 11:13:59.169,Gas Turbine (RPM),4600,4100.0,0
2026-05-08 11:14:01.027,Gas Turbine (RPM),4600,4850.0,100
2026-05-08 11:14:01.119,Gas Turbine (RPM),4600,5600.0,100
2026-05-08 11:14:01.680,Gas Turbine (RPM),4600,5550.0,0
2026-05-08 11:14:02.655,Gas Turbine (RPM),4600,5500.0,0
2026-05-08 11:14:03.878,Gas Turbine (RPM),4600,5450.0,0
2026-05-08 11:14:04.660,Gas Turbine (RPM),4600,5400.0,0
2026-05-08 11:14:05.657,Gas Turbine (RPM),4600,5350.0,0
2026-05-08 11:14:06.656,Gas Turbine (RPM),4600,5300.0,0
2026-05-08 11:14:08.698,Gas Turbine (RPM),4600,5250.0,0
2026-05-08 11:14:08.707,Gas Turbine (RPM),4600,5200.0,0
2026-05-08 11:14:09.646,Gas Turbine (RPM),4600,5150.0,0
2026-05-08 11:14:10.659,Gas Turbine (RPM),4600,5100.0,0
2026-05-08 11:14:11.654,Gas Turbine (RPM),4600,5050.0,0
2026-05-08 11:14:14.131,Gas Turbine (RPM),4600,5000.0,0
2026-05-08 11:14:14.196,Gas Turbine (RPM),4600,4950.0,0
2026-05-08 11:14:16.127,Gas Turbine (RPM),4600,4900.0,0
2026-05-08 11:14:16.201,Gas Turbine (RPM),4600,4850.0,0
2026-05-08 11:14:18.125,Gas Turbine (RPM),4600,4800.0,0
2026-05-08 11:14:18.263,Gas Turbine (RPM),4600,4750.0,0
2026-05-08 11:14:20.129,Gas Turbine (RPM),4600,4700.0,0
2026-05-08 11:14:20.200,Gas Turbine (RPM),4600,4650.0,0
2026-05-08 11:14:22.122,Gas Turbine (RPM),4600,4600.0,0
2026-05-08 11:14:22.182,Gas Turbine (RPM),4600,4550.0,0
2026-05-08 11:14:24.120,Gas Turbine (RPM),4600,4500.0,0
2026-05-08 11:14:24.166,Gas Turbine (RPM),4600,4450.0,0
2026-05-08 11:14:26.122,Gas Turbine (RPM),4600,4400.0,0
2026-05-08 11:14:26.166,Gas Turbine (RPM),4600,4350.0,0
2026-05-08 11:14:28.118,Gas Turbine (RPM),4600,4300.0,0
2026-05-08 11:14:28.189,Gas Turbine (RPM),4600,4250.0,0
