Timestamp,Equipment,Target,Current_Value,Valve_Pos
2026-05-06 16:59:33.766,Pump (RPM),1500.0,1560.0,0
2026-05-06 16:59:34.896,Pump (RPM),1500.0,1550.0,0
2026-05-06 16:59:36.031,Pump (RPM),1500.0,1540.0,0
2026-05-06 16:59:37.155,Pump (RPM),1500.0,1530.0,0
2026-05-06 16:59:38.289,Pump (RPM),1500.0,1520.0,0
2026-05-06 16:59:39.423,Pump (RPM),1500.0,1510.0,0
2026-05-06 16:59:40.550,Pump (RPM),1500.0,1500.0,0
2026-05-06 16:59:41.674,Pump (RPM),1500.0,1490.0,0
2026-05-06 16:59:42.845,Pump (RPM),1500.0,1585.3,58.5
2026-05-06 16:59:44.013,Pump (RPM),1500.0,1575.3,0
2026-05-06 16:59:45.341,Pump (RPM),1500.0,1565.3,0
2026-05-06 16:59:46.593,Pump (RPM),1500.0,1555.3,0
2026-05-06 16:59:47.931,Pump (RPM),1500.0,1545.3,0
2026-05-06 16:59:49.061,Pump (RPM),1500.0,1535.3,0
2026-05-06 16:59:50.253,Pump (RPM),1500.0,1525.3,0
2026-05-06 16:59:51.382,Pump (RPM),1500.0,1515.3,0
2026-05-06 16:59:52.515,Pump (RPM),1500.0,1505.3,0
2026-05-06 16:59:53.644,Pump (RPM),1500.0,1495.3,0
2026-05-06 16:59:54.768,Pump (RPM),1500.0,1537.82,29.18
2026-05-06 16:59:55.893,Pump (RPM),1500.0,1527.82,0
2026-05-06 16:59:57.045,Pump (RPM),1500.0,1517.82,0
2026-05-06 16:59:58.202,Pump (RPM),1500.0,1507.82,0
2026-05-06 16:59:59.327,Pump (RPM),1500.0,1497.82,0
2026-05-06 17:00:00.510,Pump (RPM),1500.0,1504.55,9.3
2026-05-06 17:00:01.682,Pump (RPM),1500.0,1494.55,0
2026-05-06 17:00:02.872,Pump (RPM),1500.0,1562.32,43.2
2026-05-06 17:00:04.069,Pump (RPM),1500.0,1552.32,0
2026-05-06 17:00:05.256,Pump (RPM),1500.0,1542.32,0
2026-05-06 17:00:06.381,Pump (RPM),1500.0,1532.32,0
2026-05-06 17:00:07.522,Pump (RPM),1500.0,1522.32,0
2026-05-06 17:00:08.831,Pump (RPM),1500.0,1512.32,0
2026-05-06 17:00:09.980,Pump (RPM),1500.0,1502.32,0
2026-05-06 17:00:11.156,Pump (RPM),1500.0,1492.32,0
2026-05-06 17:00:12.278,Pump (RPM),1500.0,1605.13,68.23
2026-05-06 17:00:13.407,Pump (RPM),1500.0,1595.13,0
2026-05-06 17:00:14.531,Pump (RPM),1500.0,1585.13,0
2026-05-06 17:00:15.664,Pump (RPM),1500.0,1575.13,0
2026-05-06 17:00:16.848,Pump (RPM),1500.0,1565.13,0
2026-05-06 17:00:17.971,Pump (RPM),1500.0,1555.13,0
2026-05-06 17:00:19.096,Pump (RPM),1500.0,1545.13,0
2026-05-06 17:00:20.357,Pump (RPM),1500.0,1535.13,0
2026-05-06 17:00:21.511,Pump (RPM),1500.0,1525.13,0
2026-05-06 17:00:22.739,Pump (RPM),1500.0,1515.13,0
2026-05-06 17:00:24.092,Pump (RPM),1500.0,1505.13,0
2026-05-06 17:00:27.256,Pump (RPM),2000.0,1675.13,100
2026-05-06 17:00:28.382,Pump (RPM),2000.0,1845.13,100
2026-05-06 17:00:29.506,Pump (RPM),2000.0,2015.13,100
2026-05-06 17:00:30.640,Pump (RPM),2000.0,2185.13,100
2026-05-06 17:00:31.762,Pump (RPM),2000.0,2175.13,0
2026-05-06 17:00:32.917,Pump (RPM),2000.0,2165.13,0
2026-05-06 17:00:34.115,Pump (RPM),2000.0,2155.13,0
2026-05-06 17:00:35.308,Pump (RPM),2000.0,2145.13,0
2026-05-06 17:00:37.044,Pump (RPM),2000.0,2135.13,0
2026-05-06 17:00:38.198,Pump (RPM),2000.0,2125.13,0
2026-05-06 17:00:39.341,Pump (RPM),2000.0,2115.13,0
2026-05-06 17:00:40.514,Pump (RPM),2000.0,2105.13,0
2026-05-06 17:00:41.642,Pump (RPM),2000.0,2095.13,0
2026-05-06 17:00:42.791,Pump (RPM),2000.0,2085.13,0
2026-05-06 17:00:43.945,Pump (RPM),2000.0,2075.13,0
2026-05-06 17:00:45.070,Pump (RPM),2000.0,2065.13,0
2026-05-06 17:00:46.195,Pump (RPM),2000.0,2055.13,0
2026-05-06 17:00:47.330,Pump (RPM),2000.0,2045.13,0
2026-05-06 17:00:48.476,Pump (RPM),2000.0,2035.13,0
2026-05-06 17:00:49.606,Pump (RPM),2000.0,2025.13,0
2026-05-06 17:00:50.806,Pump (RPM),2000.0,2015.13,0
2026-05-06 17:00:51.934,Pump (RPM),2000.0,2005.13,0
2026-05-06 17:00:53.089,Pump (RPM),2000.0,1995.13,0
2026-05-06 17:00:54.214,Pump (RPM),2000.0,1993.55,4.68
2026-05-06 17:00:55.358,Pump (RPM),2000.0,2035.81,29.03
2026-05-06 17:00:56.489,Pump (RPM),2000.0,2025.81,0
2026-05-06 17:00:57.614,Pump (RPM),2000.0,2015.81,0
2026-05-06 17:00:58.781,Pump (RPM),2000.0,2005.81,0
2026-05-06 17:00:59.947,Pump (RPM),2000.0,1995.81,0
2026-05-06 17:01:01.070,Pump (RPM),2000.0,2021.92,20.06
2026-05-06 17:01:02.193,Pump (RPM),2000.0,2011.92,0
2026-05-06 17:01:03.321,Pump (RPM),2000.0,2001.92,0
2026-05-06 17:01:04.491,Pump (RPM),2000.0,1991.92,0
2026-05-06 17:01:05.670,Pump (RPM),2000.0,2106.55,69.24
2026-05-06 17:01:06.888,Pump (RPM),2000.0,2096.55,0
2026-05-06 17:01:08.042,Pump (RPM),2000.0,2086.55,0
